record_idx,scene_id,iou_c0,iou_c1,iou_c2,iou_c3,miou
5093,1563070384.0,0.8828892452142101,0.7585858182640747,0.01043802423112768,0.6382088853791934,0.5725304932721514
6339,1554103857.0,0.8343979009024529,0.8936853461953418,0.2631605562579014,0.7820587662969449,0.6933256424131602
817,1593328544.0,0.9908285763995327,0.8956483899042645,nan,0.9045012165450121,0.9303260609496031
6844,1594976028.0,0.9363098641101192,0.8620046432357718,nan,0.7357693911592994,0.8446946328350635
1082,1556289659.0,0.9674734263382901,0.9433622339826596,nan,0.9225582069365279,0.9444646224191592
9712,1568798039.0,0.9603228499860841,0.8978116803812041,0.0,0.8915981198589894,0.6874331625565694
4239,1567586949.0,0.02737779207894243,0.5520986783409756,0.4199064248504727,0.0,0.24984572381759768
2724,1590923799.0,0.793580781180648,0.8602862618074516,0.6378668831482609,0.0,0.5729334815340902
9656,1529833655.0,0.8826949445838248,0.8336318127335542,nan,0.7153508960419442,0.810559217786441
905,1545987425.0,0.86402756313006,0.8485362790880194,nan,0.6476582092587153,0.7867406838255983
3567,1574515112.0,1.0,nan,nan,nan,1.0
6783,1593351001.0,0.8457784315436493,0.8757120718217282,nan,0.41596299682676274,0.7124845000640468
808,1564728935.0,1.0,nan,nan,nan,1.0
9659,1573465667.0,0.9493011362543979,0.7779043963293948,0.0,0.7584927261601626,0.6214245646859888
1906,1557118911.0,0.3269292347102145,0.9653591099012409,nan,0.0428463181098023,0.44504488757375255
4316,1563013254.0,0.31846090871878835,0.7539043330157905,0.2718938702936117,0.07930034439006707,0.35588986410456436
3828,1578901473.0,1.0,nan,nan,nan,1.0
6904,1581069614.0,0.9911831945132772,0.4063953014112081,0.0,nan,0.46585949864149506
7939,1595817711.0,1.0,nan,nan,nan,1.0
3858,1587265777.0,0.9999961853027344,nan,nan,0.0,0.4999980926513672
9200,1547956497.0,0.08226131328051564,0.862337030024344,0.02743857584228336,0.378463017988583,0.3376249842839315
5076,1577801645.0,0.6008771929824561,0.9644036305392418,nan,0.4944987019409074,0.6865931751542017
4983,1567264518.0,0.4194891896857965,0.7685105440586628,0.631648859370488,0.5584936099417711,0.5945355507641796
8269,1567264518.0,0.8341568484254607,0.08169094544415881,0.4793538818192016,0.0,0.34880041892220526
97,1566883062.0,0.9580331820117614,0.7247265296309653,0.0,0.880183432530003,0.6407357860431824
8400,1580303272.0,0.6603350980278084,0.9131475760757638,nan,0.711350981547291,0.7616112185502878
4571,1559635964.0,0.9404359840343874,0.8726334329065715,0.0,0.3095724356018183,0.5306604631356943
7552,1562381287.0,0.47976614688278557,0.17523730384480168,0.6271675316526502,0.0,0.32054274559505935
5749,1561257482.0,1.0,nan,nan,nan,1.0
484,1593836418.0,0.9357590653273491,0.937402732145945,nan,0.7592412236044093,0.8774676736925677
3767,1577955858.0,0.6447807645006651,0.8009876338285334,0.7275176321788157,nan,0.7244286768360048
6929,1594485759.0,0.9348854363560923,0.7238746545505644,nan,0.7315197956577267,0.796759962188128
7376,1566499335.0,0.9049936224489796,0.8458088201410117,nan,0.8435401510912143,0.8647808645604019
3536,1570432913.0,0.8165193346001137,nan,0.5988972463029066,nan,0.7077082904515102
8518,1562091376.0,1.0,nan,nan,nan,1.0
3194,1587998244.0,0.8157377155767949,0.9043968261990195,nan,0.35184485105096025,0.6906597976089248
2261,1557980466.0,0.7794844632768362,0.8563695555855214,0.344896384772951,0.6692199906585707,0.6624925985734698
1659,1594754388.0,0.9156093185304595,0.8739097500270534,nan,0.871910671274479,0.8871432466106639
4784,1584764386.0,0.8627691917912339,0.7420827809692149,0.5814484572454937,0.0,0.5465751075014855
4024,1589885377.0,1.0,0.9723613364369519,nan,0.3557727438801608,0.7760446934390375
4154,1584411306.0,0.8990859930386175,0.9459464095790304,nan,0.775334176300578,0.8734555263060754
1323,1557641232.0,0.8906263592866464,0.9257578465579274,nan,0.8301910350855288,0.8821917469767008
6006,1560191571.0,0.8559786469644995,0.9197311506925127,nan,0.7662874401071826,0.8473324125880649
8215,1550933512.0,0.8240983729474395,0.7647143612165473,0.0,0.7591267379760049,0.5869848680349979
3784,1583744087.0,0.8852501123739807,0.9421072035101927,nan,0.8062737642585551,0.8778770267142427
5855,1562207662.0,1.0,nan,nan,nan,1.0
8990,1548428371.0,1.0,nan,nan,nan,1.0
2135,1552661693.0,0.7676853579136033,0.8278688524590164,nan,0.780851429402202,0.7921352132582739
3346,1584626516.0,1.0,nan,nan,nan,1.0
9216,1583828673.0,1.0,0.9599493541095412,nan,0.13482674721033644,0.6982587004399593
2954,1575976699.0,1.0,nan,nan,nan,1.0
6058,1565941110.0,0.6027308035606591,0.9006934021098028,nan,0.17024489044374885,0.5578896987047369
8684,1567010310.0,0.8388680531878623,0.9221277396408043,nan,0.7434534839002902,0.834816425576319
1759,1595575933.0,0.955892214838749,0.925897028273824,nan,0.32632743362831856,0.736038892246964
3147,1566753049.0,0.9641818370393085,0.8448815550488851,nan,0.7856271245532991,0.8648968388804975
61,1519027189.0,0.9845047238765023,0.7854889589905363,nan,0.7228381374722838,0.8309439401131075
